Date,Open,High,Low,Close,Volume
"Jun 17, 2018 21:00",1.15862,1.16019,1.15772,1.15777,
"Jun 18, 2018 01:00",1.15777,1.1594,1.15761,1.15911,
"Jun 18, 2018 05:00",1.15909,1.15984,1.15652,1.15898,
"Jun 18, 2018 09:00",1.15901,1.16245,1.15893,1.16055,
"Jun 18, 2018 13:00",1.16053,1.16206,1.15954,1.16048,
"Jun 18, 2018 17:00",1.16049,1.16241,1.1603,1.16228,
"Jun 18, 2018 21:00",1.16218,1.16408,1.16173,1.16339,
"Jun 19, 2018 01:00",1.1634,1.16444,1.16241,1.16273,
"Jun 19, 2018 05:00",1.16272,1.16334,1.15417,1.15538,
"Jun 19, 2018 09:00",1.15544,1.15636,1.15308,1.15547,
"Jun 19, 2018 13:00",1.15547,1.15878,1.15507,1.15703,
"Jun 19, 2018 17:00",1.15702,1.15941,1.15686,1.159,
"Jun 19, 2018 21:00",1.15875,1.15956,1.15761,1.15761,
"Jun 20, 2018 01:00",1.1576,1.15883,1.15676,1.15703,
"Jun 20, 2018 05:00",1.15698,1.15924,1.15366,1.1557,
"Jun 20, 2018 09:00",1.15572,1.15969,1.15561,1.15938,
"Jun 20, 2018 13:00",1.15943,1.16004,1.15667,1.15891,
"Jun 20, 2018 17:00",1.15893,1.15961,1.15753,1.15753,
"Jun 20, 2018 21:00",1.15693,1.15804,1.15687,1.15768,
"Jun 21, 2018 01:00",1.15765,1.15766,1.15564,1.1562,
"Jun 21, 2018 05:00",1.15623,1.15678,1.15173,1.15192,
"Jun 21, 2018 09:00",1.15188,1.16108,1.15079,1.15889,
"Jun 21, 2018 13:00",1.15893,1.16336,1.15753,1.16073,
"Jun 21, 2018 17:00",1.16073,1.16285,1.16027,1.16028,
"Jun 21, 2018 21:00",1.15976,1.16178,1.15975,1.16118,
"Jun 22, 2018 01:00",1.16118,1.16153,1.16006,1.16138,
"Jun 22, 2018 05:00",1.16136,1.16736,1.16135,1.1669,
"Jun 22, 2018 09:00",1.16693,1.16753,1.16324,1.16543,
"Jun 22, 2018 13:00",1.16538,1.1666,1.16173,1.16474,
"Jun 22, 2018 17:00",1.16479,1.16676,1.16469,1.16571,
"Jun 24, 2018 17:00",1.1662,1.1673,1.16576,1.16604,
"Jun 24, 2018 21:00",1.16617,1.16725,1.16514,1.16564,
"Jun 25, 2018 01:00",1.16564,1.16603,1.16462,1.1652,
"Jun 25, 2018 05:00",1.16525,1.1671,1.16286,1.16591,
"Jun 25, 2018 09:00",1.1659,1.17019,1.16392,1.16821,
"Jun 25, 2018 13:00",1.16821,1.17019,1.16713,1.16919,
"Jun 25, 2018 17:00",1.16915,1.17129,1.16912,1.17032,
"Jun 25, 2018 21:00",1.17022,1.17101,1.16987,1.17043,
"Jun 26, 2018 01:00",1.17045,1.17203,1.17011,1.17146,
"Jun 26, 2018 05:00",1.17147,1.17191,1.16696,1.16728,
"Jun 26, 2018 09:00",1.16728,1.16846,1.16511,1.16711,
"Jun 26, 2018 13:00",1.16712,1.16774,1.16502,1.16583,
"Jun 26, 2018 17:00",1.1658,1.16611,1.16348,1.16482,
"Jun 26, 2018 21:00",1.16457,1.16546,1.16436,1.16544,
"Jun 27, 2018 01:00",1.16547,1.16644,1.16497,1.16547,
"Jun 27, 2018 05:00",1.16544,1.16722,1.16238,1.16277,
"Jun 27, 2018 09:00",1.16277,1.16435,1.15938,1.15967,
"Jun 27, 2018 13:00",1.15968,1.1613,1.15751,1.15827,
"Jun 27, 2018 17:00",1.15826,1.15894,1.15406,1.15544,
"Jun 27, 2018 21:00",1.15515,1.15651,1.15504,1.1565,
"Jun 28, 2018 01:00",1.15651,1.1573,1.15596,1.15623,
"Jun 28, 2018 05:00",1.15626,1.15699,1.15273,1.15552,
"Jun 28, 2018 09:00",1.15552,1.1601,1.15533,1.1565,
"Jun 28, 2018 13:00",1.15646,1.15952,1.15504,1.15832,
"Jun 28, 2018 17:00",1.15838,1.15866,1.15512,1.15688,
"Jun 28, 2018 21:00",1.1567,1.15761,1.15581,1.15695,
"Jun 29, 2018 01:00",1.15696,1.16666,1.15648,1.16548,
"Jun 29, 2018 05:00",1.16542,1.16569,1.16129,1.16495,
"Jun 29, 2018 09:00",1.16491,1.1665,1.16351,1.16444,
"Jun 29, 2018 13:00",1.16442,1.16832,1.16281,1.1677,
"Jun 29, 2018 17:00",1.1677,1.16902,1.16636,1.16825,
"Mar 01, 2018 21:00",1.22646,1.22802,1.22595,1.22741,
"Mar 02, 2018 01:00",1.22746,1.22879,1.22699,1.22793,
"Mar 02, 2018 05:00",1.22788,1.22819,1.22511,1.22756,
"Mar 02, 2018 09:00",1.22761,1.23234,1.22747,1.23092,
"Mar 02, 2018 13:00",1.23087,1.23327,1.2297,1.23121,
"Mar 02, 2018 17:00",1.23124,1.23362,1.23123,1.2322,
"Mar 04, 2018 21:00",1.23258,1.23641,1.22991,1.23297,
"Mar 05, 2018 01:00",1.23303,1.23306,1.23126,1.2319,
"Mar 05, 2018 05:00",1.23187,1.23344,1.22688,1.2322,
"Mar 05, 2018 09:00",1.2322,1.23317,1.22838,1.2308,
"Mar 05, 2018 13:00",1.23082,1.2349,1.23022,1.23343,
"Mar 05, 2018 17:00",1.23337,1.23385,1.23214,1.23359,
"Mar 05, 2018 21:00",1.23348,1.23629,1.23317,1.23556,
"Mar 06, 2018 01:00",1.23558,1.23594,1.23427,1.23489,
"Mar 06, 2018 05:00",1.23487,1.23553,1.23279,1.23439,
"Mar 06, 2018 09:00",1.23441,1.24141,1.23342,1.24069,
"Mar 06, 2018 13:00",1.24076,1.24205,1.23867,1.23935,
"Mar 06, 2018 17:00",1.23933,1.24115,1.23921,1.2405,
"Mar 06, 2018 21:00",1.2403,1.24287,1.2403,1.24136,
"Mar 07, 2018 01:00",1.24139,1.24225,1.24103,1.24183,
"Mar 07, 2018 05:00",1.24183,1.24336,1.24036,1.2423,
"Mar 07, 2018 09:00",1.24234,1.24448,1.2398,1.2415,
"Mar 07, 2018 13:00",1.24146,1.24223,1.23845,1.24002,
"Mar 07, 2018 17:00",1.24005,1.24156,1.23965,1.24107,
"Mar 07, 2018 21:00",1.24098,1.24153,1.23959,1.24003,
"Mar 08, 2018 01:00",1.24004,1.24096,1.23958,1.24037,
"Mar 08, 2018 05:00",1.24039,1.24147,1.23781,1.23828,
"Mar 08, 2018 09:00",1.23825,1.24461,1.23685,1.24025,
"Mar 08, 2018 13:00",1.24026,1.24047,1.23041,1.23184,
"Mar 08, 2018 17:00",1.23187,1.232,1.22981,1.23119,
"Mar 08, 2018 21:00",1.23102,1.23174,1.22953,1.22989,
"Mar 09, 2018 01:00",1.22984,1.23173,1.22968,1.23151,
"Mar 09, 2018 05:00",1.23152,1.23217,1.22942,1.23018,
"Mar 09, 2018 09:00",1.23019,1.23136,1.22731,1.22934,
"Mar 09, 2018 13:00",1.22933,1.2334,1.22909,1.23172,
"Mar 09, 2018 17:00",1.23178,1.23214,1.23027,1.23053,
"Mar 11, 2018 21:00",1.23093,1.23133,1.23059,1.23105,
"Mar 12, 2018 01:00",1.23105,1.23256,1.2306,1.23246,
"Mar 12, 2018 05:00",1.23249,1.23408,1.23147,1.23341,
"Mar 12, 2018 09:00",1.23339,1.23344,1.22902,1.2301,
"Mar 12, 2018 13:00",1.23013,1.23265,1.22946,1.23193,
"Mar 12, 2018 17:00",1.23192,1.23456,1.23152,1.23353,
"Mar 12, 2018 21:00",1.23323,1.23454,1.23301,1.23402,
"Mar 13, 2018 01:00",1.23402,1.23417,1.23259,1.23275,
"Mar 13, 2018 05:00",1.23277,1.23357,1.23145,1.23339,
"Mar 13, 2018 09:00",1.23338,1.23857,1.23235,1.23663,
"Mar 13, 2018 13:00",1.2366,1.24074,1.23396,1.2401,
"Mar 13, 2018 17:00",1.24008,1.2406,1.23837,1.23905,
"Mar 13, 2018 21:00",1.23888,1.23983,1.23884,1.2394,
"Mar 14, 2018 01:00",1.23939,1.24115,1.239,1.24071,
"Mar 14, 2018 05:00",1.24076,1.24129,1.23636,1.23752,
"Mar 14, 2018 09:00",1.23748,1.23969,1.23613,1.23628,
"Mar 14, 2018 13:00",1.2363,1.23782,1.2347,1.2367,
"Mar 14, 2018 17:00",1.23672,1.23785,1.23654,1.23676,
"Mar 14, 2018 21:00",1.23661,1.23838,1.23647,1.23817,
"Mar 15, 2018 01:00",1.23818,1.23836,1.23747,1.23815,
"Mar 15, 2018 05:00",1.23814,1.23823,1.23609,1.2365,
"Mar 15, 2018 09:00",1.23648,1.23679,1.23349,1.23384,
"Mar 15, 2018 13:00",1.23389,1.23481,1.23112,1.23161,
"Mar 15, 2018 17:00",1.23159,1.23352,1.23001,1.23042,
"Mar 15, 2018 21:00",1.23037,1.23102,1.23023,1.23042,
"Mar 16, 2018 01:00",1.23042,1.23133,1.22952,1.23106,
"Mar 16, 2018 05:00",1.23103,1.23248,1.23065,1.23181,
"Mar 16, 2018 09:00",1.23184,1.23365,1.23088,1.2309,
"Mar 16, 2018 13:00",1.23085,1.23097,1.22599,1.22911,
"Mar 16, 2018 17:00",1.2291,1.22933,1.22771,1.22879,
"Mar 18, 2018 17:00",1.22802,1.2292,1.22797,1.22807,
"Mar 18, 2018 21:00",1.22807,1.22921,1.22709,1.22713,
"Mar 19, 2018 01:00",1.2271,1.22731,1.22648,1.22666,
"Mar 19, 2018 05:00",1.22666,1.22807,1.22579,1.228,
"Mar 19, 2018 09:00",1.22796,1.23254,1.22723,1.23024,
"Mar 19, 2018 13:00",1.23029,1.23375,1.23015,1.23336,
"Mar 19, 2018 17:00",1.23332,1.23586,1.23331,1.23343,
"Mar 19, 2018 21:00",1.23342,1.23452,1.23325,1.23413,
"Mar 20, 2018 01:00",1.23412,1.23505,1.23369,1.23385,
"Mar 20, 2018 05:00",1.23384,1.23546,1.23335,1.23459,
"Mar 20, 2018 09:00",1.23463,1.23469,1.22802,1.22844,
"Mar 20, 2018 13:00",1.22841,1.22866,1.22454,1.22538,
"Mar 20, 2018 17:00",1.22539,1.22646,1.22396,1.22408,
"Mar 20, 2018 21:00",1.2241,1.22565,1.22402,1.22563,
"Mar 21, 2018 01:00",1.22563,1.22668,1.225,1.22611,
"Mar 21, 2018 05:00",1.2261,1.22906,1.22601,1.22797,
"Mar 21, 2018 09:00",1.22799,1.22866,1.22645,1.2285,
"Mar 21, 2018 13:00",1.22846,1.22955,1.22568,1.22618,
"Mar 21, 2018 17:00",1.22621,1.23499,1.2251,1.23385,
"Mar 21, 2018 21:00",1.23368,1.23688,1.23368,1.23678,
"Mar 22, 2018 01:00",1.23676,1.23689,1.23548,1.23601,
"Mar 22, 2018 05:00",1.236,1.23883,1.23414,1.23566,
"Mar 22, 2018 09:00",1.23564,1.23592,1.23064,1.23131,
"Mar 22, 2018 13:00",1.2314,1.23255,1.22853,1.23064,
"Mar 22, 2018 17:00",1.23063,1.23226,1.22919,1.23004,
"Mar 22, 2018 21:00",1.23015,1.23414,1.22975,1.2337,
"Mar 23, 2018 01:00",1.23368,1.23414,1.23256,1.23345,
"Mar 23, 2018 05:00",1.23346,1.23489,1.23168,1.23364,
"Mar 23, 2018 09:00",1.23361,1.23597,1.23194,1.2338,
"Mar 23, 2018 13:00",1.23383,1.23668,1.23226,1.23624,
"Mar 23, 2018 17:00",1.23627,1.23734,1.23505,1.23538,
"Mar 25, 2018 17:00",1.2347,1.23675,1.23469,1.23544,
"Mar 25, 2018 21:00",1.2347,1.23818,1.2347,1.23694,
"Mar 26, 2018 01:00",1.23691,1.23811,1.23639,1.23731,
"Mar 26, 2018 05:00",1.23732,1.23983,1.23587,1.2392,
"Mar 26, 2018 09:00",1.23922,1.24171,1.23918,1.24006,
"Mar 26, 2018 13:00",1.24006,1.24504,1.2398,1.24441,
"Mar 26, 2018 17:00",1.24439,1.24613,1.24414,1.24483,
"Mar 26, 2018 21:00",1.24428,1.2458,1.24421,1.24497,
"Mar 27, 2018 01:00",1.24494,1.24552,1.24422,1.24495,
"Mar 27, 2018 05:00",1.24499,1.24767,1.24264,1.24302,
"Mar 27, 2018 09:00",1.24302,1.24308,1.23723,1.23872,
"Mar 27, 2018 13:00",1.23868,1.2416,1.23773,1.24134,
"Mar 27, 2018 17:00",1.24137,1.24153,1.23949,1.24024,
"Mar 27, 2018 21:00",1.24017,1.2416,1.24012,1.24128,
"Mar 28, 2018 01:00",1.24126,1.24215,1.24069,1.24081,
"Mar 28, 2018 05:00",1.2408,1.24101,1.23762,1.23973,
"Mar 28, 2018 09:00",1.23972,1.24085,1.23771,1.23828,
"Mar 28, 2018 13:00",1.23828,1.23838,1.23346,1.23458,
"Mar 28, 2018 17:00",1.23457,1.23509,1.23,1.23083,
"Mar 28, 2018 21:00",1.23065,1.23143,1.23014,1.23121,
"Mar 29, 2018 01:00",1.23125,1.23314,1.23122,1.23304,
"Mar 29, 2018 05:00",1.23303,1.23354,1.22956,1.2307,
"Mar 29, 2018 09:00",1.23067,1.2335,1.22974,1.23186,
"Mar 29, 2018 13:00",1.23184,1.23355,1.22836,1.22902,
"Mar 29, 2018 17:00",1.22904,1.23103,1.22856,1.23005,
"Mar 29, 2018 21:00",1.22994,1.23092,1.22896,1.23003,
"Mar 30, 2018 01:00",1.23,1.23178,1.22994,1.23119,
"Mar 30, 2018 05:00",1.2312,1.23305,1.23058,1.23281,
"Mar 30, 2018 09:00",1.2328,1.233,1.23232,1.23274,
"Mar 30, 2018 13:00",1.23276,1.23286,1.2311,1.2326,
"Mar 30, 2018 17:00",1.2326,1.23276,1.23145,1.23265,
"May 01, 2018 01:00",1.20792,1.20803,1.20705,1.20719,
"May 01, 2018 05:00",1.20722,1.20722,1.20326,1.20343,
"May 01, 2018 09:00",1.20343,1.20415,1.20168,1.20246,
"May 01, 2018 13:00",1.20247,1.20318,1.19813,1.20166,
"May 01, 2018 17:00",1.20162,1.20171,1.19881,1.19919,
"May 01, 2018 21:00",1.1992,1.19994,1.19874,1.19905,
"May 02, 2018 01:00",1.19908,1.20113,1.19893,1.20034,
"May 02, 2018 05:00",1.20031,1.20316,1.19899,1.19992,
"May 02, 2018 09:00",1.19995,1.20125,1.19933,1.20115,
"May 02, 2018 13:00",1.20114,1.20123,1.19531,1.19674,
"May 02, 2018 17:00",1.19674,1.20257,1.19379,1.19498,
"May 02, 2018 21:00",1.19499,1.19669,1.19475,1.19669,
"May 03, 2018 01:00",1.19677,1.19891,1.19643,1.19885,
"May 03, 2018 05:00",1.19884,1.20089,1.19663,1.19856,
"May 03, 2018 09:00",1.19856,1.20035,1.19653,1.19796,
"May 03, 2018 13:00",1.19798,1.19905,1.19496,1.19883,
"May 03, 2018 17:00",1.1988,1.20043,1.19712,1.19883,
"May 03, 2018 21:00",1.1988,1.19925,1.19803,1.19844,
"May 04, 2018 01:00",1.1984,1.19951,1.19818,1.19857,
"May 04, 2018 05:00",1.19861,1.19875,1.19586,1.19629,
"May 04, 2018 09:00",1.19628,1.19941,1.19528,1.1967,
"May 04, 2018 13:00",1.19669,1.19673,1.19107,1.19631,
"May 04, 2018 17:00",1.19629,1.1966,1.19522,1.19631,
"May 06, 2018 17:00",1.1957,1.19643,1.19544,1.19544,
"May 06, 2018 21:00",1.19544,1.19782,1.19533,1.19669,
"May 07, 2018 01:00",1.19669,1.19673,1.19218,1.19302,
"May 07, 2018 05:00",1.19302,1.19362,1.18981,1.18996,
"May 07, 2018 09:00",1.18991,1.1929,1.18975,1.19265,
"May 07, 2018 13:00",1.19268,1.1938,1.19193,1.19244,
"May 07, 2018 17:00",1.19243,1.19353,1.19197,1.19333,
"May 07, 2018 21:00",1.19334,1.1939,1.1912,1.1915,
"May 08, 2018 01:00",1.19148,1.1933,1.19045,1.19168,
"May 08, 2018 05:00",1.19166,1.19171,1.18615,1.18717,
"May 08, 2018 09:00",1.18722,1.18745,1.18379,1.18625,
"May 08, 2018 13:00",1.18626,1.18864,1.18555,1.18622,
"May 08, 2018 17:00",1.18627,1.18689,1.18578,1.1867,
"May 08, 2018 21:00",1.18672,1.18699,1.18424,1.18521,
"May 09, 2018 01:00",1.1852,1.18562,1.18226,1.1839,
"May 09, 2018 05:00",1.18387,1.1889,1.18327,1.18796,
"May 09, 2018 09:00",1.18794,1.18971,1.18512,1.18517,
"May 09, 2018 13:00",1.18518,1.18685,1.18408,1.18492,
"May 09, 2018 17:00",1.1849,1.18559,1.18427,1.18469,
"May 09, 2018 21:00",1.18468,1.18711,1.18436,1.18637,
"May 10, 2018 01:00",1.18636,1.18795,1.18512,1.18596,
"May 10, 2018 05:00",1.18734,1.18793,1.18513,1.18738,
"May 10, 2018 09:00",1.18737,1.19361,1.18709,1.19269,
"May 10, 2018 13:00",1.19272,1.19465,1.18749,1.19104,
"May 10, 2018 17:00",1.19106,1.19338,1.19088,1.19157,
"May 10, 2018 21:00",1.19148,1.19241,1.19113,1.19233,
"May 11, 2018 01:00",1.19233,1.19251,1.19113,1.19144,
"May 11, 2018 05:00",1.19141,1.19255,1.18909,1.1921,
"May 11, 2018 09:00",1.19212,1.19585,1.19132,1.19507,
"May 11, 2018 13:00",1.1951,1.1968,1.19334,1.19581,
"May 11, 2018 17:00",1.19575,1.19584,1.19347,1.19396,
"May 13, 2018 17:00",1.19406,1.19556,1.19396,1.19523,
"May 13, 2018 21:00",1.19409,1.19644,1.194,1.19643,
"May 14, 2018 01:00",1.19645,1.19688,1.19563,1.19566,
"May 14, 2018 05:00",1.19564,1.1986,1.19513,1.19844,
"May 14, 2018 09:00",1.19842,1.19927,1.19723,1.19845,
"May 14, 2018 13:00",1.19851,1.19964,1.19622,1.19763,
"May 14, 2018 17:00",1.19762,1.19764,1.19265,1.19269,
"May 14, 2018 21:00",1.19262,1.19385,1.19232,1.19366,
"May 15, 2018 01:00",1.19365,1.19387,1.19131,1.19142,
"May 15, 2018 05:00",1.19139,1.19372,1.19103,1.19185,
"May 15, 2018 09:00",1.19184,1.19294,1.1847,1.1847,
"May 15, 2018 13:00",1.18472,1.18758,1.18204,1.18656,
"May 15, 2018 17:00",1.18654,1.18667,1.1836,1.18372,
"May 15, 2018 21:00",1.18372,1.18427,1.18159,1.18335,
"May 16, 2018 01:00",1.18328,1.18542,1.18242,1.18469,
"May 16, 2018 05:00",1.18473,1.18524,1.17662,1.17867,
"May 16, 2018 09:00",1.17874,1.18169,1.17629,1.17869,
"May 16, 2018 13:00",1.17865,1.18198,1.17812,1.18029,
"May 16, 2018 17:00",1.18026,1.18202,1.18011,1.18149,
"May 16, 2018 21:00",1.18059,1.18198,1.18025,1.18112,
"May 17, 2018 01:00",1.18115,1.18375,1.18065,1.18186,
"May 17, 2018 05:00",1.18189,1.18351,1.1792,1.18145,
"May 17, 2018 09:00",1.18151,1.1825,1.17766,1.18058,
"May 17, 2018 13:00",1.18056,1.18111,1.17854,1.18045,
"May 17, 2018 17:00",1.18045,1.18055,1.17926,1.17944,
"May 17, 2018 21:00",1.17927,1.18078,1.17892,1.18053,
"May 18, 2018 01:00",1.18056,1.18082,1.17974,1.1805,
"May 18, 2018 05:00",1.18049,1.18222,1.18033,1.18063,
"May 18, 2018 09:00",1.18063,1.181,1.17616,1.17697,
"May 18, 2018 13:00",1.17695,1.17886,1.17497,1.17842,
"May 18, 2018 17:00",1.17842,1.17853,1.17645,1.17694,
"May 20, 2018 17:00",1.17675,1.17749,1.17601,1.17651,
"May 20, 2018 21:00",1.17676,1.17753,1.17442,1.17476,
"May 21, 2018 01:00",1.17474,1.17586,1.17444,1.17503,
"May 21, 2018 05:00",1.17503,1.17627,1.17165,1.17618,
"May 21, 2018 09:00",1.17616,1.17799,1.17438,1.17683,
"May 21, 2018 13:00",1.17681,1.17884,1.17644,1.17861,
"May 21, 2018 17:00",1.17858,1.17974,1.17844,1.17902,
"May 21, 2018 21:00",1.17902,1.17973,1.17786,1.17815,
"May 22, 2018 01:00",1.17814,1.18195,1.17588,1.18173,
"May 22, 2018 05:00",1.18175,1.18294,1.18036,1.18087,
"May 22, 2018 09:00",1.1809,1.18122,1.17687,1.17841,
"May 22, 2018 13:00",1.17841,1.17881,1.17707,1.17821,
"May 22, 2018 17:00",1.17819,1.17896,1.17759,1.17878,
"May 22, 2018 21:00",1.17776,1.17898,1.17763,1.17827,
"May 23, 2018 01:00",1.17828,1.17881,1.17504,1.17659,
"May 23, 2018 05:00",1.17658,1.17684,1.16988,1.17289,
"May 23, 2018 09:00",1.17286,1.17479,1.16918,1.17004,
"May 23, 2018 13:00",1.17004,1.17192,1.16846,1.16931,
"May 23, 2018 17:00",1.1693,1.17097,1.16756,1.16963,
"May 23, 2018 21:00",1.16948,1.17138,1.16948,1.1707,
"May 24, 2018 01:00",1.17071,1.1714,1.16909,1.17092,
"May 24, 2018 05:00",1.17088,1.1746,1.1693,1.17381,
"May 24, 2018 09:00",1.1738,1.1745,1.17051,1.17264,
"May 24, 2018 13:00",1.17266,1.17502,1.17141,1.17322,
"May 24, 2018 17:00",1.17323,1.17441,1.17191,1.17199,
"May 24, 2018 21:00",1.17192,1.17265,1.17156,1.1718,
"May 25, 2018 01:00",1.17181,1.17183,1.17053,1.17094,
"May 25, 2018 05:00",1.17089,1.1728,1.16842,1.17268,
"May 25, 2018 09:00",1.1727,1.17336,1.1662,1.16767,
"May 25, 2018 13:00",1.16764,1.168,1.16463,1.1661,
"May 25, 2018 17:00",1.16613,1.16762,1.16459,1.16517,
"May 27, 2018 17:00",1.16844,1.16924,1.16756,1.16858,
"May 27, 2018 21:00",1.16843,1.17052,1.16758,1.16976,
"May 28, 2018 01:00",1.16978,1.17247,1.16956,1.17246,
"May 28, 2018 05:00",1.17247,1.17286,1.16762,1.16782,
"May 28, 2018 09:00",1.16779,1.16791,1.1608,1.16093,
"May 28, 2018 13:00",1.1609,1.16326,1.16072,1.16287,
"May 28, 2018 17:00",1.16286,1.16287,1.16223,1.16239,
"May 28, 2018 21:00",1.16232,1.16332,1.16189,1.16271,
"May 29, 2018 01:00",1.16273,1.16397,1.15657,1.15677,
"May 29, 2018 05:00",1.15673,1.15754,1.15097,1.15548,
"May 29, 2018 09:00",1.15547,1.159,1.15417,1.15511,
"May 29, 2018 13:00",1.15513,1.156,1.15194,1.15367,
"May 29, 2018 17:00",1.15367,1.15491,1.15315,1.15375,
"May 29, 2018 21:00",1.1538,1.15464,1.15184,1.15336,
"May 30, 2018 01:00",1.15334,1.16123,1.15297,1.16031,
"May 30, 2018 05:00",1.16035,1.1641,1.15815,1.16373,
"May 30, 2018 09:00",1.16374,1.16709,1.15939,1.16704,
"May 30, 2018 13:00",1.16658,1.16674,1.16449,1.16615,
"May 30, 2018 17:00",1.16613,1.16709,1.16587,1.16649,
"May 30, 2018 21:00",1.16645,1.16726,1.16478,1.16662,
"May 31, 2018 01:00",1.16666,1.17191,1.16589,1.17116,
"May 31, 2018 05:00",1.17118,1.17242,1.1673,1.17077,
"May 31, 2018 09:00",1.17078,1.17088,1.16408,1.16686,
"May 31, 2018 13:00",1.16685,1.16946,1.16571,1.16905,
"May 31, 2018 17:00",1.16902,1.17065,1.16733,1.16923,
"May 31, 2018 21:00",1.16926,1.16967,1.16769,1.16822,
